id_icpe,nom_original,structure,etablissement,nom_complet,code_insee_commune,nom_commune,epci_siren,epci_nom,coordonnees_lat_lon,geometrie_geojson,id_ligne_export,siret,regime_icpe,categorie_seveso,priorite_nationale,url_fiche_georisques,elevage_bovins,elevage_porcs,elevage_volailles,activite_carriere,activite_eolienne,activite_industrielle,directive_ied,code_naf_division,date_enregistrement,annee_enregistrement,nb_rapports_inspection
5208957,APPLICATION METALLISATION PEINTURE,APPLICATION METALLISATION PEINTURE,,APPLICATION METALLISATION PEINTURE,33007,Arbanats,200069581,CC Convergence Garonne,"44.675052, -0.3984","{""coordinates"": [-0.3984, 44.675052], ""type"": ""Point""}",1497,48003395000019,AUTORISATION,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005208957,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,70,2026-03-12T00:00:00+01:00,2026,0
5208050,MAIRIE - Latresne,MAIRIE - Latresne,,MAIRIE - Latresne,33234,Latresne,243301439,CC des Portes de l'Entre-Deux-Mers,"44.784401, -0.505244","{""coordinates"": [-0.505244, 44.784401], ""type"": ""Point""}",1346,,AUTORISATION,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005208050,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,2025-02-10T00:00:00+01:00,2025,0
100056253,REY'SCHARK,REY'SCHARK,,REY'SCHARK,33318,Pessac,243300316,Bordeaux Métropole,"44.7955, -0.6669","{""coordinates"": [-0.6669, 44.7955], ""type"": ""Point""}",2778,80815245800028,NON_ICPE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0100056253,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,96,2025-04-01T00:00:00+02:00,2025,1
5206006,SEMA,SEMA,,SEMA,33009,Arcachon,243300563,CA Bassin d'Arcachon Sud (COBAS),"44.64889, -1.190583","{""coordinates"": [-1.190583, 44.64889], ""type"": ""Point""}",1025,35180609600019,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005206006,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,11,2025-02-10T00:00:00+01:00,2025,2
5212434,EARL DU MOREAU,EARL DU MOREAU,,EARL DU MOREAU,33133,Coubeyrac,243301454,CC Castillon/Pujols,"44.780843, 0.056885","{""coordinates"": [0.056885, 44.780843], ""type"": ""Point""}",1881,50809440600016,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005212434,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,01,2025-02-10T00:00:00+01:00,2025,0
5201298,PENA ENVIRONNEMENT (ex MAGNEN SAS),PENA ENVIRONNEMENT (ex MAGNEN SAS),,PENA ENVIRONNEMENT (ex MAGNEN SAS),33500,Samonac,200023794,CC de Blaye,"45.073333, -0.572953","{""coordinates"": [-0.572953, 45.073333], ""type"": ""Point""}",833,33231850000011,NON_ICPE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005201298,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2025-02-10T00:00:00+01:00,2025,0
5208816,SOCIETE NETTO-PRESS,SOCIETE NETTO-PRESS,,SOCIETE NETTO-PRESS,33063,Bordeaux,243300316,Bordeaux Métropole,"44.852911, -0.571086","{""coordinates"": [-0.571086, 44.852911], ""type"": ""Point""}",1454,,NON_ICPE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005208816,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2025-02-10T00:00:00+01:00,2025,0
5206798,SICTOM SUD GIRONDE (ex langonnais),SICTOM SUD GIRONDE (ex langonnais),,SICTOM SUD GIRONDE (ex langonnais),33227,Langon,200043974,CC du Sud Gironde,"44.541888, -0.239677","{""coordinates"": [-0.239677, 44.541888], ""type"": ""Point""}",1140,25330057800015,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005206798,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,38,2025-02-10T00:00:00+01:00,2025,0
5204787,GERLAND ROUTES-St Michel de Rieufret,GERLAND ROUTES-St Michel de Rieufret,,GERLAND ROUTES-St Michel de Rieufret,33452,Saint-Michel-de-Rieufret,200069581,CC Convergence Garonne,"44.621041, -0.430446","{""coordinates"": [-0.430446, 44.621041], ""type"": ""Point""}",920,38407762400011,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005204787,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,45,2025-02-10T00:00:00+01:00,2025,0
5207551,MAIRIE - Macau,MAIRIE - Macau,,MAIRIE - Macau,33262,Macau,243301447,CC Médoc Estuaire,"45.002516, -0.625628","{""coordinates"": [-0.625628, 45.002516], ""type"": ""Point""}",1251,21330262300011,AUTORISATION,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005207551,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,2025-02-10T00:00:00+01:00,2025,0
5200400,SIFA (sté  industrielle et forestiere ),SIFA (sté  industrielle et forestiere ),,SIFA (sté  industrielle et forestiere ),33042,Belin-Béliet,243301405,CC du Val de l'Eyre,"44.52842, -0.819758","{""coordinates"": [-0.819758, 44.52842], ""type"": ""Point""}",481,32978918400028,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200400,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,2025-02-10T00:00:00+01:00,2025,0
100033598,SARL ACTI FROID 33,SARL ACTI FROID 33,,SARL ACTI FROID 33,33550,Villenave-d'Ornon,243300316,Bordeaux Métropole,"44.786375, -0.579361","{""coordinates"": [-0.579361, 44.786375], ""type"": ""Point""}",2714,39827562800038,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0100033598,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,28,2025-04-01T00:00:00+02:00,2025,1
53323899,ARNAUD CHATEAUX SAINT ESTEPHE ET POMYS,ARNAUD CHATEAUX SAINT ESTEPHE ET POMYS,,ARNAUD CHATEAUX SAINT ESTEPHE ET POMYS,33395,Saint-Estèphe,200069995,CC Médoc Coeur de Presqu'île,"45.242464, -0.784616","{""coordinates"": [-0.784616, 45.242464], ""type"": ""Point""}",2465,32151204800018,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0053323899,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,01,2025-03-12T00:00:00+01:00,2025,0
5208810,VIGNOBLES DUCOURT,VIGNOBLES DUCOURT,,VIGNOBLES DUCOURT,33215,Ladaux,200069599,CC Rurales de l'Entre-Deux-Mers,"44.704367, -0.248019","{""coordinates"": [-0.248019, 44.704367], ""type"": ""Point""}",1450,40422594800011,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005208810,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,01,2025-02-10T00:00:00+01:00,2025,1
3106010,MADAME PETRAULT Virgine- TANTILLO,MADAME PETRAULT Virgine- TANTILLO,,MADAME PETRAULT Virgine- TANTILLO,33042,Belin-Béliet,243301405,CC du Val de l'Eyre,"44.48054, -0.771214","{""coordinates"": [-0.771214, 44.48054], ""type"": ""Point""}",311,91995895900018,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0003106010,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2026-03-02T00:00:00+01:00,2026,0
100034991,SYNDIC COPROP RES LONGCHAMP 2000,SYNDIC COPROP RES LONGCHAMP 2000,,SYNDIC COPROP RES LONGCHAMP 2000,33069,Le Bouscat,243300316,Bordeaux Métropole,"44.867034, -0.60453","{""coordinates"": [-0.60453, 44.867034], ""type"": ""Point""}",2720,37749798700018,NON_ICPE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0100034991,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,81,2025-04-01T00:00:00+02:00,2025,1
3105933,Chantier Métallurgique Pointe de Grave,Chantier Métallurgique Pointe de Grave,,Chantier Métallurgique Pointe de Grave,33314,Pauillac,200069995,CC Médoc Coeur de Presqu'île,"45.197675, -0.763446","{""coordinates"": [-0.763446, 45.197675], ""type"": ""Point""}",306,33898659900029,NON_ICPE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0003105933,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33,2025-02-10T00:00:00+01:00,2025,0
100289634,SELF BETON BIGANOS,SELF BETON BIGANOS,,SELF BETON BIGANOS,33051,Biganos,243301504,CA du Bassin d'Arcachon Nord (COBAN),"44.644067, -0.954008","{""coordinates"": [-0.954008, 44.644067], ""type"": ""Point""}",2841,95323850800014,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0100289634,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2025-05-16T00:00:00+02:00,2025,1
3105066,DARTESS (ex NEMO INVEST SAS),DARTESS (ex NEMO INVEST SAS),,DARTESS (ex NEMO INVEST SAS),33207,Izon,200070092,CA du Libournais,"44.912498, -0.351789","{""coordinates"": [-0.351789, 44.912498], ""type"": ""Point""}",251,42418554400063,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0003105066,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,2026-03-12T00:00:00+01:00,2026,1
5207644,LANGLOIS Bernard,LANGLOIS Bernard,,LANGLOIS Bernard,33213,La Brède,243301264,CC de Montesquieu,"44.67128, -0.500842","{""coordinates"": [-0.500842, 44.67128], ""type"": ""Point""}",1282,53753072700016,NON_ICPE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005207644,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38,2025-02-10T00:00:00+01:00,2025,0
5200597,LA CORNUBIA,LA CORNUBIA,,LA CORNUBIA,33063,Bordeaux,243300316,Bordeaux Métropole,"44.856094, -0.544338","{""coordinates"": [-0.544338, 44.856094], ""type"": ""Point""}",550,45820176100012,AUTORISATION,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200597,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,2025-02-10T00:00:00+01:00,2025,0
5207606,BORDEAUX METROPOLE,BORDEAUX METROPOLE,Pessac — Le Bourgailh,BORDEAUX METROPOLE — Pessac — Le Bourgailh,33318,Pessac,243300316,Bordeaux Métropole,"44.808216, -0.663134","{""coordinates"": [-0.663134, 44.808216], ""type"": ""Point""}",1273,34868793000019,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005207606,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,94,2025-07-19T00:00:00+02:00,2025,0
3106565,PEAB - PIECES ENTRETIEN AUTO BORDELAIS,PEAB,PIECES ENTRETIEN AUTO BORDELAIS,PEAB — PIECES ENTRETIEN AUTO BORDELAIS,33122,Cestas,243301165,CC Jalle-Eau-Bourde,"44.723719, -0.72796","{""coordinates"": [-0.72796, 44.723719], ""type"": ""Point""}",347,79002151300029,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0003106565,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2025-02-10T00:00:00+01:00,2025,1
5214106,SCEA GROMEL BEL AIR,SCEA GROMEL BEL AIR,,SCEA GROMEL BEL AIR,33317,Périssac,243301397,CC du Fronsadais,"45.021278, -0.316626","{""coordinates"": [-0.316626, 45.021278], ""type"": ""Point""}",2136,40904234800014,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005214106,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,01,2025-02-10T00:00:00+01:00,2025,0
53318431,CHATEAU MONDOT,CHATEAU MONDOT,,CHATEAU MONDOT,33394,Saint-Émilion,200035533,CC du Grand Saint Emilionnais,"44.888778, -0.142029","{""coordinates"": [-0.142029, 44.888778], ""type"": ""Point""}",2258,59725003400019,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0053318431,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2025-03-12T00:00:00+01:00,2025,0
3106795,KOBA GLOBAL SERVICES,KOBA GLOBAL SERVICES,,KOBA GLOBAL SERVICES,33090,Canéjan,243301165,CC Jalle-Eau-Bourde,"44.757555, -0.65466","{""coordinates"": [-0.65466, 44.757555], ""type"": ""Point""}",380,41752507800131,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0003106795,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2025-02-10T00:00:00+01:00,2025,3
3106862,SEPUR (TRIGIRONDE),SEPUR (TRIGIRONDE),,SEPUR (TRIGIRONDE),33393,Saint-Denis-de-Pile,200070092,CA du Libournais,"44.998399, -0.157413","{""coordinates"": [-0.157413, 44.998399], ""type"": ""Point""}",382,35005058900240,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0003106862,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,38,2025-08-12T00:00:00+02:00,2025,1
53320024,CIAVG  Club International Amis Vins Gast,CIAVG  Club International Amis Vins Gast,,CIAVG  Club International Amis Vins Gast,33123,Cézac,243301181,CC Latitude Nord Gironde,"45.083128, -0.453281","{""coordinates"": [-0.453281, 45.083128], ""type"": ""Point""}",2333,32336167500115,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0053320024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,46,2025-03-12T00:00:00+01:00,2025,0
5212436,EARL VIGNOBLES LOPEZ,EARL VIGNOBLES LOPEZ,,EARL VIGNOBLES LOPEZ,33446,Saint-Martin-du-Puy,200069599,CC Rurales de l'Entre-Deux-Mers,"44.666599, -0.024885","{""coordinates"": [-0.024885, 44.666599], ""type"": ""Point""}",1883,31960709900011,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005212436,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,01,2025-02-10T00:00:00+01:00,2025,0
5200280,SIORAT - Arsac,SIORAT,Arsac,SIORAT — Arsac,33012,Arsac,243301447,CC Médoc Estuaire,"44.996463, -0.687723","{""coordinates"": [-0.687723, 44.996463], ""type"": ""Point""}",429,67682013700054,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200280,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,42,2025-02-10T00:00:00+01:00,2025,0
53326368,SCEA DU MAYNE VIEIL,SCEA DU MAYNE VIEIL,,SCEA DU MAYNE VIEIL,33179,Galgon,243301397,CC du Fronsadais,"44.976782, -0.276068","{""coordinates"": [-0.276068, 44.976782], ""type"": ""Point""}",2547,35064749100017,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0053326368,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,01,2025-03-12T00:00:00+01:00,2025,0
53301146,LECLERC SAINT MEDARD,LECLERC SAINT MEDARD,,LECLERC SAINT MEDARD,33449,Saint-Médard-en-Jalles,243300316,Bordeaux Métropole,"44.877462, -0.777425","{""coordinates"": [-0.777425, 44.877462], ""type"": ""Point""}",2173,47020299500028,NON_ICPE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0053301146,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2025-03-12T00:00:00+01:00,2025,0
5211794,SCEA CHATEAU GLANET,SCEA CHATEAU GLANET,,SCEA CHATEAU GLANET,33299,Mourens,200069599,CC Rurales de l'Entre-Deux-Mers,"44.644052, -0.215034","{""coordinates"": [-0.215034, 44.644052], ""type"": ""Point""}",1696,41189772100014,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005211794,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,01,2025-02-10T00:00:00+01:00,2025,0
5203700,LIGNAT Frédéric - Laruscade (l'Etang),LIGNAT Frédéric,Laruscade (l'Etang),LIGNAT Frédéric — Laruscade (l'Etang),33233,Laruscade,243301181,CC Latitude Nord Gironde,"45.123527, -0.365927","{""coordinates"": [-0.365927, 45.123527], ""type"": ""Point""}",899,32385510600015,AUTORISATION,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005203700,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,15,2025-10-29T00:00:00+01:00,2025,0
100022984,CMP Composites,CMP Composites,,CMP Composites,33162,Eysines,243300316,Bordeaux Métropole,"44.874839, -0.635212","{""coordinates"": [-0.635212, 44.874839], ""type"": ""Point""}",2686,82322420900028,NON_ICPE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0100022984,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2025-04-01T00:00:00+02:00,2025,1
5204939,LEFEBVRE Jean - Mios,LEFEBVRE Jean,Mios,LEFEBVRE Jean — Mios,33284,Mios,243301504,CA du Bassin d'Arcachon Nord (COBAN),"44.604971, -0.933892","{""coordinates"": [-0.933892, 44.604971], ""type"": ""Point""}",939,31574951500047,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005204939,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,2025-02-10T00:00:00+01:00,2025,0
3106787,ELECTRIC STATION - BOSCH Service,ELECTRIC STATION,BOSCH Service,ELECTRIC STATION — BOSCH Service,33199,Gujan-Mestras,243300563,CA Bassin d'Arcachon Sud (COBAS),"44.587333, -1.091344","{""coordinates"": [-1.091344, 44.587333], ""type"": ""Point""}",377,32160690700012,NON_ICPE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0003106787,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,45,2025-02-10T00:00:00+01:00,2025,0
5206314,COLAS France,COLAS France,Naujac-sur-Mer,COLAS France — Naujac-sur-Mer,33300,Naujac-sur-Mer,200070720,CC Médoc Atlantique,"45.273765, -0.998644","{""coordinates"": [-0.998644, 45.273765], ""type"": ""Point""}",1078,32933888301631,AUTORISATION,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005206314,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,42,2025-04-18T00:00:00+02:00,2025,1
5207271,MALET-St-Seurin sur l'Isle,MALET-St-Seurin sur l'Isle,,MALET-St-Seurin sur l'Isle,33478,Saint-Seurin-sur-l'Isle,200070092,CA du Libournais,"45.012534, -0.000922","{""coordinates"": [-0.000922, 45.012534], ""type"": ""Point""}",1193,30269887300015,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005207271,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,42,2025-02-10T00:00:00+01:00,2025,0
5212244,Ville de Bordeaux -JKG,Ville de Bordeaux -JKG,,Ville de Bordeaux -JKG,33063,Bordeaux,243300316,Bordeaux Métropole,"44.852911, -0.571086","{""coordinates"": [-0.571086, 44.852911], ""type"": ""Point""}",1813,,NON_ICPE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005212244,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2025-02-10T00:00:00+01:00,2025,0
5206114,PANOFRANCE-VISCONTI,PANOFRANCE-VISCONTI,,PANOFRANCE-VISCONTI,33167,Floirac,243300316,Bordeaux Métropole,"44.8197, -0.531987","{""coordinates"": [-0.531987, 44.8197], ""type"": ""Point""}",1037,31277303900010,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005206114,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2025-02-10T00:00:00+01:00,2025,0
5214128,GIRET Eric,GIRET Eric,,GIRET Eric,33001,Abzac,200070092,CA du Libournais,"45.001505, -0.136505","{""coordinates"": [-0.136505, 45.001505], ""type"": ""Point""}",2140,,AUTORISATION,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005214128,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,2025-02-10T00:00:00+01:00,2025,0
5200777,MAIRIE - Gensac,MAIRIE - Gensac,,MAIRIE - Gensac,33186,Gensac,243301454,CC Castillon/Pujols,"44.80051, 0.068762","{""coordinates"": [0.068762, 44.80051], ""type"": ""Point""}",627,21330186400012,AUTORISATION,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200777,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,2025-02-10T00:00:00+01:00,2025,0
53321136,SARL CHATEAU CAP DE FAUGERES,SARL CHATEAU CAP DE FAUGERES,,SARL CHATEAU CAP DE FAUGERES,33390,Sainte-Colombe,243301454,CC Castillon/Pujols,"44.879849, -0.079621","{""coordinates"": [-0.079621, 44.879849], ""type"": ""Point""}",2421,51898537900016,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0053321136,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,01,2025-03-12T00:00:00+01:00,2025,1
5200590,LESIEUR,LESIEUR,Bordeaux,LESIEUR — Bordeaux,33063,Bordeaux,243300316,Bordeaux Métropole,"44.861558, -0.552146","{""coordinates"": [-0.552146, 44.861558], ""type"": ""Point""}",547,45720861900108,NON_ICPE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200590,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2025-02-12T00:00:00+01:00,2025,0
5200677,S.A.R.L. LABADIE,S.A.R.L. LABADIE,,S.A.R.L. LABADIE,33119,Cenon,243300316,Bordeaux Métropole,"44.860511, -0.538116","{""coordinates"": [-0.538116, 44.860511], ""type"": ""Point""}",580,38424374700019,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200677,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,38,2025-02-10T00:00:00+01:00,2025,0
5200367,TESTOUTIL S.A.,TESTOUTIL S.A.,,TESTOUTIL S.A.,33036,Bazas,200043982,CC du Bazadais,"44.439681, -0.235078","{""coordinates"": [-0.235078, 44.439681], ""type"": ""Point""}",468,30773744500014,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200367,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,2026-02-05T00:00:00+01:00,2026,1
5207673,GLP CESTAS SCI (ex BERMIE NAUTIC),GLP CESTAS SCI (ex BERMIE NAUTIC),,GLP CESTAS SCI (ex BERMIE NAUTIC),33122,Cestas,243301165,CC Jalle-Eau-Bourde,"44.76508, -0.719671","{""coordinates"": [-0.719671, 44.76508], ""type"": ""Point""}",1287,91113090400012,AUTORISATION,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005207673,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,68,2025-08-07T00:00:00+02:00,2025,1
5213863,Société Brédoise de Service,Société Brédoise de Service,,Société Brédoise de Service,33501,Saucats,243301264,CC de Montesquieu,"44.653894, -0.617076","{""coordinates"": [-0.617076, 44.653894], ""type"": ""Point""}",2083,32145865500032,NON_ICPE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005213863,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,01,2025-02-10T00:00:00+01:00,2025,0
5206651,AUBERTIE Bernard,AUBERTIE Bernard,,AUBERTIE Bernard,33013,Artigues-près-Bordeaux,243300316,Bordeaux Métropole,"44.852349, -0.483033","{""coordinates"": [-0.483033, 44.852349], ""type"": ""Point""}",1118,35368970600011,NON_ICPE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005206651,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,45,2025-02-10T00:00:00+01:00,2025,1
5205109,KURITA,KURITA,,KURITA,33035,Bayon-sur-Gironde,200023794,CC de Blaye,"45.03824, -0.601082","{""coordinates"": [-0.601082, 45.03824], ""type"": ""Point""}",950,80883153100062,AUTORISATION,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005205109,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,20,2026-03-31T00:00:00+02:00,2026,5
5200361,SIAP-SARP INDUSTRIES AQUITAINE PYRENEES,SIAP-SARP INDUSTRIES AQUITAINE PYRENEES,,SIAP-SARP INDUSTRIES AQUITAINE PYRENEES,33032,Bassens,243300316,Bordeaux Métropole,"44.90568, -0.529362","{""coordinates"": [-0.529362, 44.90568], ""type"": ""Point""}",465,34354136300010,AUTORISATION,NON_SEVESO,TRUE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200361,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,38,2025-10-23T00:00:00+02:00,2025,6
