codeAiot;numeroRubrique;nature;alinea;regimeAutoriseAlinea;quantiteTotale;unite;dateMotif
"0005211795";"2710";"collecte de déchets non dangereux-E";"2.a";Enregistrement;"760.0";"m3";
"0003105195";"4755";"Alcools de bouche d'origine agricole et leurs constituants (inflammables)";"2.b";"Déclaration avec contrôle";;;
"0003105195";"2250";"Alcools,eaux de vie et liqueurs (production par distillation)";"2";Enregistrement;"75.0";"hl/j";
"0005211959";"2710";"collecte de déchets non dangereux-E";"2.a";Enregistrement;"527.0";"m3";
"0005206271";"4310";"Gaz inflammables catégorie 1 et 2";"2";"Déclaration avec contrôle";"3.000";t;"27/01/2017"
"0005206271";"4719";"Acétylène (numéro CAS 74-86-2)";"1";Autorisation;;;"27/01/2017"
"0005206271";"4725";"Oxygène (numéro CAS 7782-44-7)";"2";Déclaration;;;"27/01/2017"
"0005201017";"2515";"Broyage, concassage,...et autres produits minéraux ou déchets non dangereux inertes";"1.a";Enregistrement;"1775.000";kW;"24/10/1997"
"0005201017";"2517";"Produits minéraux ou déchets non dangereux inertes (transit)";"1";Enregistrement;"30000.000";"m2";"22/11/2013"
"0005208206";"2515";"Broyage, concassage,...et autres produits minéraux ou déchets non dangereux inertes";"1.b";Déclaration;"185.000";kW;"21/04/2009"
"0005208206";"2510";"Carrières (exploitation de)";"1";Autorisation;;;"21/04/2009"
"0005205294";"2561";"Trempé recuit, revenu des métaux et alliages";;"Déclaration avec contrôle";;;"08/02/2022"
"0005205294";"1185";"Quantité susceptible d'être présente";"2.a";"Déclaration avec contrôle";"600.000";kg;"08/02/2022"
"0005205294";"2564";"Supérieur à 200 l, mais inférieur ou égal à 1500 l";"1.c";"Déclaration avec contrôle";"1248.000";L;"08/02/2022"
"0005205294";"2565";"Traitement de surface par vibro-abrasion";"4";"Déclaration avec contrôle";"225.000";L;"08/02/2022"
"0005205294";"2575";"Emploi de matières abrasives";;Déclaration;"200.000";kW;"08/02/2022"
"0005205294";"2560";"Supérieure à 1 000 kW";"1";Enregistrement;"2700.000";kW;"08/02/2022"
"0005205294";"1978";"Autres nettoyages de surface";"5";Déclaration;"5.000";"t/an";"08/02/2022"
"0005205294";"4110";"Toxicité aiguë catégorie 1";"2.b";"Déclaration avec contrôle";"210.000";kg;"08/02/2022"
"0005205294";"2565";"Traitement de surface";"2.b";"Déclaration avec contrôle";"712.000";L;"08/02/2022"
"0005208633";"2510";"Carrières (exploitation de)";"1";Autorisation;;;
"0005200446";"4331";"Liquides inflammables de catégorie 2 ou catégorie 3";"2";Enregistrement;"621.000";t;"30/03/2021"
"0005200446";"1630";"Soude ou potasse caustique";"2";Déclaration;"217.000";t;"30/03/2021"
"0005200446";"4734";"Produits pétroliers spécifiques et carburants de substitution";"2.c";"Déclaration avec contrôle";;;"30/03/2021"
"0005200446";"4440";"Solides comburants catégorie 1,2 ou 3";"2";Déclaration;"32.000";t;"30/03/2021"
"0005200446";"4130";"Toxicité aiguë catégorie 3 pour les voies d'exposition par inhalation";"2.a";Autorisation;"85.000";t;"30/03/2021"
"0005200446";"1434";"Liquides inflammables (remplissage ou distribution) autres que 1435";"1.b";"Déclaration avec contrôle";"30.000";"m3/h";"24/03/2025"
"0005200446";"4510";"Dangereux pour l'environnement aquatique de catégorie aiguë 1 ou chronique 1";"1";Autorisation;"160.000";t;"30/03/2021"
"0005200446";"4120";"Toxicité aiguë catégorie 2";"2.b";Déclaration;"7.000";t;"30/03/2021"
"0005209715";"2517";"Produits minéraux ou déchets non dangereux inertes (transit)";"1";Enregistrement;"40000.000";"m2";"28/08/2012"
"0005209715";"2515";"Broyage, concassage,...et autres produits minéraux ou déchets non dangereux inertes";"1.a";Enregistrement;"740.000";kW;"28/08/2012"
"0005201153";"3660";"avec plus de 750 emplacements pour les truies";c;Autorisation;"828.0";u;
"0005201153";"2780";"Installations de traitement aérobie de déchets non dangereux";"1.c";Déclaration;"17.0";"t/j";
"0005201153";"3660";"avec plus de 2 000 emplacements pour les porcs de production (de plus de 30 kg)";b;Autorisation;"4478.0";u;
"0005201153";"2260";"Supérieure à 100 kW mais inférieure ou égale à 500 kW";"1.b";"Déclaration avec contrôle";"138.7";kW;
"0005201153";"3660";"avec plus de 2 000 emplacements pour les porcs de production (de plus de 30 kg)";b;Autorisation;"7655.0";u;
"0005212891";"2712";"Stockage, dépollution, démontage,? de VHU";"1";Enregistrement;"100.000";"m2";"19/08/2021"
"0005208096";"4510";"Dangereux pour l'environnement aquatique de catégorie aiguë 1 ou chronique 1";"2";"Déclaration avec contrôle";"26.400";t;"19/01/2017"
"0005208096";"2910";Combustion;"A.2";"Déclaration avec contrôle";"17.000";MW;"19/01/2017"
"0005208096";"4722";"Méthanol (numéro CAS 67-56-1)";"1";Autorisation;;;"19/01/2017"
"0005208096";"2921";"Installations de refroidissement évaporatif";"1.a";Enregistrement;"6900.000";kW;"19/01/2017"
"0005208096";"2240";"Extraction et traitement des huiles végétales,huiles animales et corps gras";A;Autorisation;;;"19/01/2017"
"0005208096";"1434";"Liquides inflammables (remplissage ou distribution) autres que 1435";"2";Autorisation;;;"19/01/2017"
"0005208096";"3410";"hydrocarbures oxygénés";b;Autorisation;;;"19/01/2017"
"0005206099";"2510";"Carrières (exploitation de)";"1";Autorisation;;;"19/12/2019"
"0005206099";"2515";"Broyage, concassage,...et autres produits minéraux ou déchets non dangereux inertes";"1.b";Déclaration;"150.000";kW;"19/12/2019"
"0005201370";"2910";Combustion;"A.2";"Déclaration avec contrôle";"4.650";MW;"18/11/2015"
"0005201370";"4735";Ammoniac;"1.a";Autorisation;;;"23/11/2022"
"0005201370";"1511";"Entrepôts frigorifiques";"2";"Déclaration avec contrôle";"15000.000";"m3";"18/11/2015"
"0005201370";"4140";"Toxicité aiguë catégorie 3 pour la voie d'exposition orale";"2.b";Déclaration;"2.156";t;"18/11/2015"
"0005201370";"4441";"Liquides comburants catégorie 1,2 ou 3";"2";Déclaration;"2.421";t;"18/11/2015"
"0005201370";"2921";"Installations de refroidissement évaporatif";"1.a";Enregistrement;"7157.000";kW;"18/11/2015"
"0005201370";"1510";"Entrepot déclaré";"2.c";"Déclaration avec contrôle";"13866.000";"m3";"18/11/2015"
"0005201370";"2925";"Charge d'accumulateurs dégageant de l'hydrogène";"1";Déclaration;"24.120";kW;"18/11/2015"
"0005201370";"2230";"Supérieure à 70 000 l/j";"1";Enregistrement;"100000.000";"L/j";"18/11/2015"
"0005211124";"1434";"Liquides inflammables (remplissage ou distribution) autres que 1435";"2";Autorisation;;;
"0005206941";"2517";"Produits minéraux ou déchets non dangereux inertes (transit)";"2";Déclaration;"20000.0";"m2";
"0005206941";"2515";"Broyage, concassage,...et autres produits minéraux ou déchets non dangereux inertes";"1.a";Enregistrement;"3000.0";kW;
"0005206941";"2910";Combustion;"A.2";"Déclaration avec contrôle";"10.0";MW;
"0005209093";"2713";"Métaux et déchets de métaux (transit)";"2";Déclaration;"900.000";"m2";"13/03/2018"
"0005209093";"2714";"déchets non dangereux de papiers, plastiques, bois,? (transit) hors 2710,2711 et 2719";"1";Enregistrement;"26240.000";"m3";"13/03/2018"
"0005209093";"4734";"Produits pétroliers spécifiques et carburants de substitution";"2.c";"Déclaration avec contrôle";;;"13/03/2018"
"0005209093";"2515";"Broyage, concassage,...et autres produits minéraux ou déchets non dangereux inertes";"1.a";Enregistrement;"420.000";kW;"13/03/2018"
"0005209093";"2716";"déchets non dangereux non inertes (transit)";"1";Enregistrement;"28000.000";"m3";"13/03/2018"
"0005209093";"2517";"Produits minéraux ou déchets non dangereux inertes (transit)";"1";Enregistrement;"20000.000";"m2";"13/03/2018"
"0005209093";"2715";"Transit, regroupement ou tri de déchets non dangereux de verre";;Déclaration;"3000.000";"m3";"13/03/2018"
"0005209093";"2718";"Déchets dangereux ou contenant des substances ou préparations dangereuses (transit ou tri)";"1";Autorisation;"2.000";t;"13/03/2018"
"0005207192";"2510";"Carrières (exploitation de)";"1";Autorisation;;;
"0005211631";"2716";"déchets non dangereux non inertes (transit)";"1";Enregistrement;"11000.0";"m3";
"0005208347";"3540";"Installation de stockage de déchets de plus de 25 000 t de capacité";"1";Autorisation;"106.000";t;"05/07/2019"
"0005208347";"2760";"Autres installations que celles mentionnées au a";"2.b";Autorisation;;;"05/07/2019"
"0005200769";"2712";"Stockage, dépollution, démontage,? de VHU";"1";Enregistrement;"100.0";"m2";
"0005200769";"2713";"Métaux et déchets de métaux (transit)";"1";Enregistrement;"1000.0";"m2";
"0005208120";"2921";"Installations de refroidissement évaporatif";"1.b";"Déclaration avec contrôle";"907.000";kW;"02/08/2012"
"0005208120";"2251";"Vins (préparation, conditionnement)";"1";Enregistrement;"44000.000";"hL/an";"02/08/2012"
"0005208120";"4718";"Gaz inflammables liquéfiés de catégorie 1 et 2";"2";"Déclaration avec contrôle";;;"02/08/2012"
"0100002856";"4755";"Alcools de bouche d'origine agricole et leurs constituants (inflammables)";"1";Autorisation;;;"08/10/2025"
"0100002856";"1510";"Entrepot enregistré";"2.b";Enregistrement;"137063.200";"m3";"20/12/2022"
"0005201183";"2790";"Traitement de déchets dangereux";;Autorisation;;;"02/05/2023"
"0005201183";"3550";"stockage temporaire de déchets";;Autorisation;"80.000";t;"05/08/2022"
"0005201183";"2780";"Installations de traitement aérobie de déchets non dangereux";"2.a";Autorisation;"230.000";"t/j";"05/08/2022"
"0005201183";"2795";"Lavage de fûts, conteneurs,... de substances ou mélanges ou de déchets dangereux";"2";"Déclaration avec contrôle";"19.000";"m3/j";"05/08/2022"
"0005201183";"2718";"Déchets dangereux ou contenant des substances ou préparations dangereuses (transit ou tri)";"1";Autorisation;"700.000";t;"18/11/2008"
"0005201183";"3532";"Valorisation de déchets non dangereux";;Autorisation;"230.000";"t/j";"05/08/2022"
"0005201183";"2714";"déchets non dangereux de papiers, plastiques, bois,? (transit) hors 2710,2711 et 2719";"1";Enregistrement;"1500.000";"m3";"05/08/2022"
"0005201183";"2713";"Métaux et déchets de métaux (transit)";"1";Enregistrement;"1200.000";"m2";"05/08/2022"
"0005201183";"2711";"Transit, regroupement, tri, ...équipements électriques mis au rebut";"2";"Déclaration avec contrôle";"210.000";"m3";"05/08/2022"
"0005201183";"3510";"Traitement de déchets dangereux";;Autorisation;"80.000";"t/j";"05/08/2022"
"0005201183";"2716";"déchets non dangereux non inertes (transit)";"1";Enregistrement;"1500.000";"m3";"05/08/2022"
"0005201183";"2718";"Déchets dangereux ou contenant des substances ou préparations dangereuses (transit ou tri)";"1";Autorisation;"60.000";t;"05/08/2022"
"0005201183";"2750";"Station d'épuration collective d'eaux résiduaires industrielles";;Autorisation;;;"05/08/2022"
"0005204842";"2714";"déchets non dangereux de papiers, plastiques, bois,? (transit) hors 2710,2711 et 2719";"1";Enregistrement;"10135.000";"m3";"28/05/2020"
"0005204842";"2713";"Métaux et déchets de métaux (transit)";"2";Déclaration;"178.000";"m2";"28/05/2020"
"0005200998";"1450";"Solides inflammables";"2";Déclaration;"999.000";kg;"29/07/2019"
"0005200998";"2925";"Charge d'accumulateurs dégageant de l'hydrogène";"1";Déclaration;"114.000";kW;"29/07/2019"
"0005200998";"1510";"Entrepot enregistré";"2.b";Enregistrement;"59950.000";"m3";"29/07/2019"
"0005200998";"2910";Combustion;"A.2";"Déclaration avec contrôle";"4.672";MW;"29/07/2019"
"0005200998";"1185";"Quantité susceptible d'être présente";"2.a";"Déclaration avec contrôle";"600.000";kg;"29/07/2019"
"0005200263";"4718";"Supérieure ou égale à 35 t";"1.a";Autorisation;;;"12/02/2025"
"0005200263";"1414";"Installation desservant un dépôt de gaz inflammables liquéfiés soumis à autorisation";"2.a";Autorisation;;;"12/02/2025"
"0005200263";"4718";"Supérieure ou égale à 50 t";"2.a";Autorisation;;;"12/02/2025"
"0005200263";"1414";"Gaz inflammables liquéfiés (remplissage ou distribution)";"1";Autorisation;;;"12/02/2025"
"0005211496";"1510";"Entrepot enregistré";"2.b";Enregistrement;"279521.000";"m3";"05/01/2022"
"0005211496";"2925";"Charge d'accumulateurs ne dégageant pas d''hydrogène";"2";Déclaration;"6000.000";kW;"03/03/2026"
"0005201014";"4801";"Houille, coke, lignite, charbon de bois, goudron, asphalte, brais et matières bitumineuses";"2";Déclaration;"440.0";t;
"0005201014";"2521";"Centrale d'enrobage à chaud";"1";Enregistrement;;;
"0005201174";"3660";"avec plus de 2 000 emplacements pour les porcs de production (de plus de 30 kg)";b;Autorisation;"4800.0";u;
"0005205308";"2251";"Vins (préparation, conditionnement)";"2";Déclaration;"7500.0";"hL/an";
"0005205308";"1510";"Entrepot enregistré";"2.b";Enregistrement;"74768.0";"m3";
"0005211799";"2710";"collecte de déchets dangereux-DC";"1.b";"Déclaration avec contrôle";"6.9";t;
"0005211799";"2710";"collecte de déchets non dangereux-E";"2.a";Enregistrement;"520.0";"m3";
"0005201297";"1530";"Papiers, cartons ou analogues (dépôt de) hors ERP et 1510";"2";"Déclaration avec contrôle";"2823.0";"m3";
"0005201297";"2410";"Supérieur à 250 kW";"1";Enregistrement;"450.0";kW;
"0100003040";"1510";"Entrepot enregistré";"2.b";Enregistrement;"63000.000";"m3";"08/02/2023"
"0005206211";"2712";"Stockage, dépollution, démontage,? de VHU";"1";Enregistrement;"2000.0";"m2";
"0005209245";"2221";"Supérieure à 4t/j";"1";Enregistrement;"41.5";"t/j";
"0005211690";"2925";"Charge d'accumulateurs dégageant de l'hydrogène";"1";Déclaration;"50.0";kW;
"0005211690";"1510";"Entrepot enregistré";"2.b";Enregistrement;"156535.0";"m3";
"0005206239";"2910";Combustion;"A.2";"Déclaration avec contrôle";"8.2";MW;
"0005206239";"2260";"Supérieure à 500 kW";"1.a";Enregistrement;"535.0";kW;
"0005206239";"2940";"Vernis, peinture, colle, ... (application, cuisson, séchage)";"2.b";"Déclaration avec contrôle";"90.9";"kg/j";
"0005206239";"1532";"Stockage bois déclaré";"2.b";Déclaration;"15300.0";"m3";
"0005206239";"1531";"Stockages, par voie humide (immersion ou aspersion), de bois non traité chimiquement";;Déclaration;"226000.0";"m3";
"0005206239";"2410";"Supérieur à 250 kW";"1";Enregistrement;"2910.0";kW;
"0005201256";"2710";"collecte de déchets non dangereux-E";"2.a";Enregistrement;"2340.0";"m3";
"0005201256";"2710";"collecte de déchets dangereux-A";"1.a";Autorisation;"10.2";t;
"0005200249";"3410";"hydrocarbures oxygénés";b;Autorisation;;;"28/05/2014"
"0005200249";"4722";"Méthanol (numéro CAS 67-56-1)";"1";Autorisation;;;"01/04/2020"
"0005200249";"3410";"hydrocarbures oxygénés";b;Autorisation;;;"01/04/2020"
"0005200249";"2921";"Installations de refroidissement évaporatif";"1.a";Enregistrement;"15806.000";kW;"01/04/2020"
"0005200249";"3410";"matières plastiques";h;Autorisation;;;"01/04/2020"
"0005200249";"2910";Combustion;"A.2";"Déclaration avec contrôle";"7.900";MW;"01/04/2020"
"0005200249";"4130";"Toxicité aiguë catégorie 3 pour les voies d'exposition par inhalation";"2.a";Autorisation;"2058.400";t;"01/04/2020"
"0005200249";"4510";"Dangereux pour l'environnement aquatique de catégorie aiguë 1 ou chronique 1";"2";"Déclaration avec contrôle";"51.930";t;"01/04/2020"
"0005200249";"1434";"Liquides inflammables (remplissage ou distribution) autres que 1435";"2";Autorisation;;;"01/04/2020"
"0005200249";"2915";"Chauffage (procédé de) fluide caloporteur organique combustible";"1.a";Enregistrement;"39000.000";L;"01/04/2020"
"0005206258";"1532";"Stockage bois déclaré";"2.b";Déclaration;"0.0";"m3";
"0005206258";"2410";"Supérieure à 50 kW, mais inférieure ou égale à 250 kW";"2";Déclaration;"0.0";kW;
"0005201375";"4725";"Oxygène (numéro CAS 7782-44-7)";"2";Déclaration;;;"10/10/2022"
"0005201375";"3330";"Fabrication du verre";;Autorisation;"990.000";"t/j";"10/10/2022"
"0005201375";"2921";"Installations de refroidissement évaporatif";"1.b";"Déclaration avec contrôle";"1814.000";kW;"16/06/2022"
"0005201375";"2515";"Broyage, concassage,...et autres produits minéraux ou déchets non dangereux inertes";"2.b";Déclaration;"50.000";kW;"10/10/2022"
"0005201375";"1510";"Entrepot enregistré";"2.b";Enregistrement;"538385.000";"m3";"16/06/2022"
"0005201375";"4719";"Acétylène (numéro CAS 74-86-2)";"2";Déclaration;;;"16/06/2022"
"0005201375";"4718";"Gaz inflammables liquéfiés de catégorie 1 et 2";"2";"Déclaration avec contrôle";;;"17/04/2020"
"0005201375";"1414";"Gaz inflammables liquéfiés (remplissage ou distribution)";"3";"Déclaration avec contrôle";;;"17/04/2020"
"0005201375";"2910";Combustion;"A.2";"Déclaration avec contrôle";"7.512";MW;"16/06/2022"
"0003104841";"2510";"Carrières (exploitation de)";"1";Autorisation;;;"25/06/2021"
"0005200848";"2925";"Charge d'accumulateurs dégageant de l'hydrogène";"1";Déclaration;"8.000";kW;"17/02/2019"
"0005200848";"2940";"Vernis, peinture, colle, ... (application, cuisson, séchage)";"2.b";"Déclaration avec contrôle";"20.000";"kg/j";"17/02/2019"
"0005200848";"2931";"Ateliers d?essais sur banc de moteurs de puissance > à 150 kW";"1";Autorisation;"7770.000";kW;"17/02/2019"
"0005201099";"1532";"Bois ou analogues (dépôt de) dégageant poussières inflammables";"1";Autorisation;"57259.000";"m3";"21/11/2018"
"0005201099";"2410";"Supérieur à 250 kW";"1";Enregistrement;"1091.400";kW;"21/11/2018"
"0005201099";"2910";Combustion;"A.2";"Déclaration avec contrôle";"2.610";MW;"21/11/2018"
"0005201295";"2410";"Supérieur à 250 kW";"1";Enregistrement;"3173.0";kW;
"0005201295";"1532";"Stockage de bois enregistré";"2.a";Enregistrement;"52085.0";"m3";
"0005201295";"2925";"Charge d'accumulateurs dégageant de l'hydrogène";"1";Déclaration;"106.0";kW;
"0005201295";"2940";"Vernis, peinture, colle, ... (application, cuisson, séchage)";"2.a";Enregistrement;"120.0";"kg/j";
"0005201295";"2910";Combustion;"A.2";"Déclaration avec contrôle";"7.7";MW;
"0005200808";"2575";"Emploi de matières abrasives";;Déclaration;"20.0";kW;
"0005200808";"1185";"Quantité susceptible d'être présente";"2.a";"Déclaration avec contrôle";"350.0";kg;
